Date,Address,City,State,FirstDraw,ThreeMin,FiveMin,Latitude,Longitude,Accuracy_S,Accuracy_T
5/12/2018,10400 S. Avers Ave.,Chicago,Il,3,10,2,41.70395700000,-87.71716000000,1.00000000000,range_interpolation
12/30/2018,10400 S. Homan Ave.,Chicago,Il,1,1,1,41.70414100000,-87.70655000000,1.00000000000,rooftop
6/3/2016,10400 S. Trumbull Ave.,Chicago,Il,1,2,1,41.70412000000,-87.70782400000,1.00000000000,rooftop
3/14/2019,10400 S Hamilton Ave,Chicago,Il,2,7,2,41.70448000000,-87.67586500000,1.00000000000,rooftop
7/7/2016,10400 S. Sawyer Ave.,Chicago,Il,2,2,2,41.70419500000,-87.70285000000,1.00000000000,rooftop
3/9/2019,10400 S Troy St,Chicago,Il,2,5,2,41.70424300000,-87.70045600000,1.00000000000,rooftop
10/13/2016,10400 S. St Louis Ave.,Chicago,Il,1,1,1,41.70417400000,-87.70899100000,1.00000000000,rooftop
6/5/2016,10400 S. Seeley Ave.,Chicago,Il,1,2,1,41.70452500000,-87.67337200000,1.00000000000,rooftop
7/29/2018,10400 S. Drake Ave.,Chicago,Il,3,3,2,41.70406700000,-87.71019600000,1.00000000000,rooftop
3/11/2019,10400 S Prospect Ave,Chicago,Il,1,1,1,41.70473200000,-87.66256000000,1.00000000000,rooftop
11/26/2018,10400 S. Albany Ave.,Chicago,Il,1,1,1,41.70423900000,-87.69927400000,1.00000000000,rooftop
4/17/2018,10400 S. Albany Ave.,Chicago,Il,2,4,4,41.70423900000,-87.69927400000,1.00000000000,rooftop
7/29/2018,1000 W. Lawrence Ave.,Chicago,Il,1,1,1,41.96893000000,-87.65550100000,1.00000000000,range_interpolation
10/9/2016,100 N. Damen Ave.,Chicago,Il,2,2,2,41.88329700000,-87.67668900000,1.00000000000,range_interpolation
6/2/2018,1000 W. Albion Ave.,Chicago,Il,3,6,2,42.00245100000,-87.65731600000,1.00000000000,range_interpolation
10/29/2018,1000 S. Plymouth Ct.,Chicago,Il,1,1,1,41.86980300000,-87.62956700000,1.00000000000,rooftop
7/8/2018,1000 W Foster Ave,Chicago,Il,1,1,1,41.97624600000,-87.65499200000,1.00000000000,range_interpolation
7/4/2016,1000 W. Foster Ave.,Chicago,Il,1,1,1,41.97624600000,-87.65499200000,1.00000000000,range_interpolation
8/13/2018,1000 W. 37th St.,Chicago,Il,1,1,1,41.82685800000,-87.65087500000,1.00000000000,range_interpolation
7/8/2018,1000 N. Leavitt St.,Chicago,Il,1,1,1,41.89699200000,-87.68321100000,1.00000000000,rooftop
11/25/2018,1000 W. Oakdale Ave.,Chicago,Il,1,1,1,41.93520800000,-87.65395000000,1.00000000000,range_interpolation
12/5/2018,1000 W. Armitage Ave.,Chicago,Il,1,1,1,41.91839200000,-87.65361800000,1.00000000000,rooftop
12/14/2018,1000 W. Dakin St.,Chicago,Il,1,1,1,41.95336000000,-87.65451600000,1.00000000000,range_interpolation
5/12/2018,1000 W. Dickens Ave.,Chicago,Il,1,1,1,41.91982100000,-87.65397000000,1.00000000000,rooftop
6/27/2018,1000 W. Hubbard St.,Chicago,Il,1,1,1,41.88988700000,-87.65226400000,1.00000000000,range_interpolation
3/7/2019,10500 S Claremont Ave,Chicago,Il,2,2,1,41.70260000000,-87.68062200000,1.00000000000,rooftop
11/9/2016,10500 S. Campbell Ave.,Chicago,Il,2,2,1,41.70257800000,-87.68435300000,1.00000000000,rooftop
12/17/2018,10500 S. Troy St.,Chicago,Il,2,2,1,41.70239800000,-87.70038900000,1.00000000000,rooftop
6/14/2016,10500 S. Vernon Ave.,Chicago,Il,4,3,2,41.70355200000,-87.61279600000,1.00000000000,rooftop
7/14/2017,10500 S. Central Park Ave.,Chicago,Il,3,6,7,41.70224600000,-87.71133800000,1.00000000000,rooftop
6/14/2016,10500 S. Maplewood Ave.,Chicago,Il,2,6,1,41.70255600000,-87.68556800000,1.00000000000,rooftop
12/1/2018,10500 S. St Louis Ave.,Chicago,Il,3,6,1,41.70231600000,-87.70892100000,1.00000000000,rooftop
1/29/2019,10500 S Saint Louis Ave,Chicago,Il,2,2,1,41.70230400000,-87.70885500000,0.80000000000,nearest_rooftop_match
2/27/2019,10500 S N Ave,Chicago,Il,4,4,1,41.97912800000,-87.80568900000,0.40000000000,street_center
9/4/2016,10500 S. Talman Ave.,Chicago,Il,3,3,3,41.70251500000,-87.68859600000,1.00000000000,rooftop
8/25/2016,10500 S. Springfield Ave.,Chicago,Il,1,1,1,41.70202600000,-87.71849900000,1.00000000000,rooftop
1/16/2017,10500 S. Whipple St.,Chicago,Il,2,2,1,41.70242600000,-87.69803200000,1.00000000000,rooftop
12/13/2018,10500 S. Green Bay Ave.,Chicago,Il,6,11,3,41.70446500000,-87.54167300000,1.00000000000,rooftop
10/18/2016,10500 S. Kedzie Ave.,Chicago,Il,6,3,2,41.70239700000,-87.70158500000,1.00000000000,rooftop
2/25/2016,10500 S. Indiana Ave.,Chicago,Il,2,1,1,41.70428100000,-87.52639900000,1.00000000000,rooftop
2/6/2019,10500 S Millard Ave,Chicago,Il,1,2,1,41.70222200000,-87.71257400000,1.00000000000,rooftop
11/18/2018,10500 S Maplewood Ave.,Chicago,Il,1,1,1,41.70255600000,-87.68556800000,1.00000000000,rooftop
7/29/2016,10500 S. Avers Ave.,Chicago,Il,9,2,2,41.70153600000,-87.71706900000,1.00000000000,range_interpolation
11/15/2018,10500 S. Lawndale Ave.,Chicago,Il,2,1,1,41.70218600000,-87.71342500000,1.00000000000,range_interpolation
8/10/2016,10500 S. Troy St.,Chicago,Il,5,3,3,41.70239800000,-87.70038900000,1.00000000000,rooftop
6/6/2018,10500 S. Michigan Ave.,Chicago,Il,1,1,1,41.70334600000,-87.62100200000,1.00000000000,rooftop
9/30/2016,10500 S. Hoyne Ave.,Chicago,Il,3,4,2,41.70268600000,-87.67461000000,1.00000000000,rooftop
11/26/2018,10500 S. Millard Ave.,Chicago,Il,2,6,1,41.70222200000,-87.71257400000,1.00000000000,rooftop
5/19/2016,10500 S. Vernon Ave.,Chicago,Il,3,3,2,41.70355200000,-87.61279600000,1.00000000000,rooftop
11/19/2016,10500 S. Claremont Ave.,Chicago,Il,3,3,2,41.70260000000,-87.68062200000,1.00000000000,rooftop
6/11/2017,10500 S. Walden Pkwy.,Chicago,Il,1,1,2,41.70265800000,-87.66985400000,1.00000000000,rooftop
3/5/2019,10500 S Campbell Ave,Chicago,Il,1,1,1,41.70257800000,-87.68435300000,1.00000000000,rooftop
4/16/2018,10500 S. Prairie Ave.,Chicago,Il,2,3,3,41.70348000000,-87.61767700000,1.00000000000,rooftop
3/25/2016,10500 S. Ave. J,Chicago,Il,3,2,2,41.70441000000,-87.53408000000,1.00000000000,range_interpolation
2/4/2016,10500 S. Ave. J *,Chicago,Il,4,1,1,41.70441000000,-87.53408000000,1.00000000000,range_interpolation
11/7/2018,10500 S. Avenue J,Chicago,Il,4,2,2,41.70441000000,-87.53408000000,1.00000000000,range_interpolation
7/3/2018,10500 S. Harding Ave.,Chicago,Il,3,5,2,41.70168700000,-87.71952100000,1.00000000000,range_interpolation
8/5/2016,10500 S. Normal Ave.,Chicago,Il,4,8,4,41.70323600000,-87.63577500000,1.00000000000,rooftop
11/27/2018,10500 S. Springfield Ave.,Chicago,Il,2,1,1,41.70202600000,-87.71849900000,1.00000000000,rooftop
7/19/2016,10500 S. Maplewood Ave.,Chicago,Il,1,1,1,41.70255600000,-87.68556800000,1.00000000000,rooftop
12/3/2018,1000 W. Lill Ave.,Chicago,Il,1,1,1,41.92795000000,-87.65370200000,1.00000000000,range_interpolation
3/25/2017,10500 S. Ave. N.,Chicago,Il,3,1,1,41.70442900000,-87.54011000000,1.00000000000,range_interpolation
6/8/2018,10500 S. Michigan Ave.,Chicago,Il,1,1,1,41.70334600000,-87.62100200000,1.00000000000,rooftop
1/22/2019,10500 S. Troy St.,Chicago,Il,10,5,1,41.70239800000,-87.70038900000,1.00000000000,rooftop
8/13/2018,10500 S. Claremont Ave.,Chicago,Il,3,4,2,41.70260000000,-87.68062200000,1.00000000000,rooftop
10/2/2016,10500 S. Sawyer Ave.,Chicago,Il,2,5,2,41.70238200000,-87.70278200000,1.00000000000,rooftop
2/21/2017,10500 S. Millard Ave.,Chicago,Il,2,2,1,41.70222200000,-87.71257400000,1.00000000000,rooftop
8/14/2018,10500 S. Campbell Ave.,Chicago,Il,2,2,5,41.70257800000,-87.68435300000,1.00000000000,rooftop
11/4/2018,10500 S. Campbell Ave.,Chicago,Il,1,4,1,41.70257800000,-87.68435300000,1.00000000000,rooftop
1/23/2019,10500 S. Leavitt St.,Chicago,Il,2,1,1,41.70265100000,-87.67666600000,1.00000000000,range_interpolation
8/17/2018,1000 N. Marshfield Ave.,Chicago,Il,1,1,1,41.89983700000,-87.66860200000,1.00000000000,range_interpolation
2/18/2019,10500 S Avenue F,Chicago,Il,4,5,2,41.70439900000,-87.53045100000,1.00000000000,range_interpolation
6/22/2016,10500 S. Talman Ave.,Chicago,Il,3,11,2,41.70251500000,-87.68859600000,1.00000000000,rooftop
1/7/2019,10500 S. Millard Ave.,Chicago,Il,1,2,1,41.70222200000,-87.71257400000,1.00000000000,rooftop
2/14/2019,10500 S. Spaulding Ave.,Chicago,Il,6,3,2,41.70235900000,-87.70407800000,1.00000000000,rooftop
12/14/2018,10500 S. Central Park Ave.,Chicago,Il,4,8,1,41.70224600000,-87.71133800000,1.00000000000,rooftop
11/14/2016,10500 S. Trumbull Ave.,Chicago,Il,2,2,1,41.70230600000,-87.70776500000,1.00000000000,rooftop
10/22/2017,10500 S. Christiana Ave.,Chicago,Il,4,15,4,41.70230900000,-87.70526800000,1.00000000000,rooftop
12/13/2017,10500 S. Christiana Ave.,Chicago,Il,0,0,0,41.70230900000,-87.70526800000,1.00000000000,rooftop
6/17/2018,10500 S. Sawyer Ave.,Chicago,Il,1,1,1,41.70238200000,-87.70278200000,1.00000000000,rooftop
5/21/2018,1000 N. Mozart St.,Chicago,Il,1,1,1,41.89940200000,-87.69839900000,1.00000000000,rooftop
3/12/2019,10500 S Ridgeway Ave,Chicago,Il,2,2,1,41.70216900000,-87.71500000000,1.00000000000,rooftop
2/11/2019,10500 S Millard Ave,Chicago,Il,2,4,7,41.70222200000,-87.71257400000,1.00000000000,rooftop
8/5/2016,10500 S. Trumbull Ave.,Chicago,Il,2,7,1,41.70230600000,-87.70776500000,1.00000000000,rooftop
6/14/2016,10500 S. Vernon Ave.,Chicago,Il,7,8,4,41.70355200000,-87.61279600000,1.00000000000,rooftop
11/19/2018,10500 S. Spaulding Ave.,Chicago,Il,1,1,1,41.70235900000,-87.70407800000,1.00000000000,rooftop
3/10/2019,10500 S Spaulding Ave,Chicago,Il,1,2,1,41.70235900000,-87.70407800000,1.00000000000,rooftop
2/4/2019,1000 W. Berwyn Ave.,Chicago,Il,1,1,1,41.97836200000,-87.65557700000,1.00000000000,range_interpolation
10/2/2016,10500 S. Ridgeway Ave.,Chicago,Il,3,3,1,41.70216900000,-87.71500000000,1.00000000000,rooftop
7/27/2017,10500 S. Walden Pkwy.,Chicago,Il,3,3,3,41.70265800000,-87.66985400000,1.00000000000,rooftop
12/3/2018,10500 S. Drake Ave.,Chicago,Il,2,2,4,41.70229800000,-87.71012900000,1.00000000000,rooftop
8/18/2018,1000 N Marshfield Ave.,Chicago,Il,1,1,1,41.89983700000,-87.66860200000,1.00000000000,range_interpolation
11/14/2018,1000 W. Berwyn Ave.,Chicago,Il,1,1,1,41.97836200000,-87.65557700000,1.00000000000,range_interpolation
9/21/2016,1000 N. Damen Ave.,Chicago,Il,1,1,1,41.89971100000,-87.67747900000,1.00000000000,rooftop
2/20/2018,1000 W. Columbia Ave.,Chicago,Il,1,1,1,42.00450700000,-87.65772200000,1.00000000000,range_interpolation
2/18/2019,1000 N Waller Ave,Chicago,Il,1,1,1,41.89859300000,-87.76831100000,1.00000000000,rooftop
6/21/2018,1000 N. Marshfield Ave.,Chicago,Il,1,1,1,41.89983700000,-87.66860200000,1.00000000000,range_interpolation
7/10/2018,1000 W. Albion Ave.,Chicago,Il,1,1,1,42.00245100000,-87.65731600000,1.00000000000,range_interpolation
7/10/2016,10600 S. Homan Ave.,Chicago,Il,3,3,2,41.70050200000,-87.70638700000,1.00000000000,rooftop
12/2/2018,10600 S Maplewood Ave.,Chicago,Il,2,6,1,41.70073100000,-87.68550800000,1.00000000000,rooftop
3/14/2019,10600 S Troy St,Chicago,Il,3,2,1,41.70058700000,-87.70032400000,1.00000000000,rooftop
3/9/2019,10600 S Christiana Ave,Chicago,Il,3,8,1,41.70041900000,-87.70527000000,1.00000000000,rooftop
7/22/2016,10600 S. Christiana Ave.,Chicago,Il,3,7,4,41.70041900000,-87.70527000000,1.00000000000,rooftop
9/29/2016,10600 S. St Louis Ave.,Chicago,Il,2,6,2,41.70047200000,-87.70882900000,1.00000000000,rooftop
9/29/2016,10600 S. Springfield Ave.,Chicago,Il,4,4,3,41.70029300000,-87.71859000000,1.00000000000,rooftop
6/19/2016,10600 S. Trumbull Ave.,Chicago,Il,1,1,1,41.70046200000,-87.70747000000,1.00000000000,rooftop
7/3/2018,10600 S. Bell Ave.,Chicago,Il,4,3,2,41.70079700000,-87.67816000000,1.00000000000,rooftop
12/6/2017,1000 E. 41st Pl.,Chicago,Il,1,1,1,41.81978400000,-87.60227900000,1.00000000000,rooftop
3/9/2019,1000 W Rosemont Ave,Chicago,Il,3,1,1,41.99627300000,-87.65558000000,1.00000000000,range_interpolation
6/29/2018,10600 S Avenue C,Chicago,Il,4,1,2,41.70254100000,-87.52696100000,1.00000000000,range_interpolation
3/4/2019,10600 S Albany Ave,Chicago,Il,3,3,1,41.70058300000,-87.69914100000,1.00000000000,rooftop
1/14/2019,10600 S Bell Ave,Chicago,Il,3,8,1,41.70079700000,-87.67816000000,1.00000000000,rooftop
6/14/2016,10600 S. California Ave.,Chicago,Il,4,4,1,41.70062700000,-87.69125600000,1.00000000000,range_interpolation
9/2/2016,10600 S. Fairfield Ave,Chicago,Il,3,5,3,41.70065900000,-87.69011500000,1.00000000000,rooftop
3/5/2019,10600 S Lafayette Ave,Chicago,Il,5,2,2,41.70161600000,-87.62490400000,1.00000000000,rooftop
11/24/2018,10600 S. Prospect Ave.,Chicago,Il,2,1,1,41.70099800000,-87.66233300000,1.00000000000,rooftop
3/10/2019,10600 S Claremont Ave,Chicago,Il,5,2,1,41.70075500000,-87.68056500000,1.00000000000,rooftop
4/20/2016,10600 S. Emerald Ave.,Chicago,Il,2,1,1,41.70133600000,-87.64180200000,1.00000000000,rooftop
2/29/2016,10600 S. Emerald Ave.*,Chicago,Il,2,1,1,41.70133600000,-87.64180200000,1.00000000000,rooftop
6/17/2016,10600 S. Church St.,Chicago,Il,8,8,8,41.70119600000,-87.66017900000,1.00000000000,range_interpolation
1/6/2019,10600 S. Spaulding Ave.,Chicago,Il,3,1,1,41.70042700000,-87.70408700000,1.00000000000,rooftop
3/8/2019,1000 W Berwyn Ave,Chicago,Il,1,1,1,41.97836200000,-87.65557700000,1.00000000000,range_interpolation
11/26/2018,10600 S. Talman Ave.,Chicago,Il,6,2,2,41.70067800000,-87.68853500000,1.00000000000,rooftop
3/11/2019,10600 S Campbell Ave,Chicago,Il,3,6,2,41.70072700000,-87.68429400000,1.00000000000,rooftop
2/4/2019,10600 S Central Park Ave,Chicago,Il,3,7,1,41.70040900000,-87.71131600000,1.00000000000,rooftop
9/7/2016,10600 S. Wood St.,Chicago,Il,3,3,3,41.70073700000,-87.66705700000,1.00000000000,range_interpolation
7/27/2016,10600 S. Oakley Ave.,Chicago,Il,12,10,3,41.70077600000,-87.67936100000,1.00000000000,rooftop
7/24/2016,10600 S. Troy St.,Chicago,Il,2,2,2,41.70058700000,-87.70032400000,1.00000000000,rooftop
6/30/2018,10600 S. Hale Ave.,Chicago,Il,1,1,1,41.70106600000,-87.66938900000,1.00000000000,range_interpolation
11/27/2018,10600 S. Homan Ave.,Chicago,Il,2,1,1,41.70050200000,-87.70638700000,1.00000000000,rooftop
5/15/2016,10600 S. Edbrooke Ave.,Chicago,Il,1,1,1,41.70159100000,-87.62000600000,1.00000000000,rooftop
10/4/2016,10600 S. Champlain Ave.,Chicago,Il,5,2,2,41.70178200000,-87.60741600000,1.00000000000,range_interpolation
4/29/2018,1000 W. Columbia Ave.,Chicago,Il,1,1,1,42.00450700000,-87.65772200000,1.00000000000,range_interpolation
7/24/2016,10600 S. Avers Ave.,Chicago,Il,2,3,3,41.69967900000,-87.71699900000,1.00000000000,range_interpolation
2/27/2019,10600 S Spaulding Ave,Chicago,Il,1,1,1,41.70042700000,-87.70408700000,1.00000000000,rooftop
11/25/2018,10600 S. Wood St.,Chicago,Il,4,5,2,41.70073700000,-87.66705700000,1.00000000000,range_interpolation
3/9/2019,10600 S Artesian Ave,Chicago,Il,1,1,1,41.70074100000,-87.68307900000,1.00000000000,rooftop
8/11/2016,10600 S. Bell Ave.,Chicago,Il,3,12,3,41.70079700000,-87.67816000000,1.00000000000,rooftop
2/20/2019,10600 S Lawndale Ave,Chicago,Il,5,9,1,41.70048700000,-87.71352100000,1.00000000000,range_interpolation
2/10/2019,10600 S Artesian Ave,Chicago,Il,3,5,1,41.70074100000,-87.68307900000,1.00000000000,rooftop
6/30/2018,10600 S. Trumbull Ave.,Chicago,Il,1,1,1,41.70046200000,-87.70747000000,1.00000000000,rooftop
11/6/2018,10600 S. Lawndale Ave.,Chicago,Il,2,4,1,41.70048700000,-87.71352100000,1.00000000000,range_interpolation
2/12/2019,10600 S Maplewood Ave,Chicago,Il,2,2,1,41.70073100000,-87.68550800000,1.00000000000,rooftop
10/5/2017,10600 S. Wood St.,Chicago,Il,6,3,3,41.70073700000,-87.66705700000,1.00000000000,range_interpolation
6/20/2018,10600 S. Longwood Dr.,Chicago,Il,6,4,4,41.70081900000,-87.67119600000,1.00000000000,range_interpolation
11/28/2016,1000 N. Wood St.,Chicago,Il,1,1,1,41.89975600000,-87.67263800000,1.00000000000,rooftop
2/23/2017,10600 S. Longwood Dr.,Chicago,Il,2,2,1,41.70081900000,-87.67119600000,1.00000000000,range_interpolation
10/30/2016,10700 S. Sacramento Ave.,Chicago,Il,2,1,1,41.69881200000,-87.69671900000,1.00000000000,rooftop
6/19/2018,10700 S. Central Park Ave.,Chicago,Il,4,1,1,41.69872000000,-87.71085000000,1.00000000000,range_interpolation
9/25/2018,10700 S. Sawyer Ave.,Chicago,Il,2,8,2,41.69870400000,-87.70229200000,1.00000000000,range_interpolation
3/13/2019,10700 S Ridgeway Ave,Chicago,Il,8,8,2,41.69852500000,-87.71486400000,1.00000000000,rooftop
7/24/2018,1000 W. 15th St.,Chicago,Il,1,1,1,41.86196100000,-87.65250900000,1.00000000000,rooftop
1/25/2017,10700 S. Washtenaw Ave.,Chicago,Il,1,1,1,41.69874100000,-87.68896800000,1.00000000000,rooftop
7/22/2016,10700 S. Talman Ave.,Chicago,Il,4,6,1,41.69887600000,-87.68754100000,1.00000000000,range_interpolation
10/2/2016,10700 S. Hamline Ave.,Chicago,Il,2,3,1,41.69850400000,-87.71609600000,1.00000000000,rooftop
3/7/2019,10700 S Ewing Ave,Chicago,Il,1,1,1,41.70080100000,-87.53565900000,1.00000000000,rooftop
2/2/2019,10700 S Washtenaw Ave,Chicago,Il,2,5,1,41.69874100000,-87.68896800000,1.00000000000,rooftop
3/14/2016,10700 S. Hoyne Ave.,Chicago,Il,1,1,1,41.69897200000,-87.67479200000,1.00000000000,rooftop
8/23/2018,10700 S. Millard Ave.,Chicago,Il,4,2,1,41.69800600000,-87.71203600000,1.00000000000,range_interpolation
2/16/2019,10700 S Morgan St,Chicago,Il,3,5,5,41.69942200000,-87.64782100000,1.00000000000,rooftop
2/17/2019,10700 S Washtenaw Ave,Chicago,Il,10,5,2,41.69874100000,-87.68896800000,1.00000000000,rooftop
12/2/2018,10700 S Avenue H,Chicago,Il,3,3,1,41.70079500000,-87.54008900000,1.00000000000,range_interpolation
8/24/2016,10700 S. Spaulding Ave.,Chicago,Il,7,15,16,41.69868600000,-87.70352100000,1.00000000000,range_interpolation
10/5/2016,10700 S. Spaulding Ave.,Chicago,Il,0,0,0,41.69868600000,-87.70352100000,1.00000000000,range_interpolation
9/13/2016,10700 S. Talman Ave,Chicago,Il,4,5,4,41.69887600000,-87.68754100000,1.00000000000,range_interpolation
12/1/2018,10700 S. Trumbull Ave.,Chicago,Il,2,6,1,41.69862400000,-87.70723400000,1.00000000000,range_interpolation
8/6/2018,1000 W. Thorndale Ave.,Chicago,Il,1,1,1,41.98995500000,-87.65538500000,1.00000000000,range_interpolation
11/30/2018,10700 S. Hamlin Ave.,Chicago,Il,4,3,4,41.69850400000,-87.71609600000,1.00000000000,rooftop
1/3/2017,10700 Ave. O,Chicago,Il,6,16,2,41.88531000000,-87.62213000000,1.00000000000,place
2/25/2017,10700 Ave. O,Chicago,Il,0,0,0,41.88531000000,-87.62213000000,1.00000000000,place
7/10/2016,10700 S. Trumbull Ave.,Chicago,Il,4,3,3,41.69862400000,-87.70723400000,1.00000000000,range_interpolation
11/2/2018,10700 S California Ave.,Chicago,Il,5,4,7,41.69883500000,-87.69119900000,1.00000000000,range_interpolation
3/21/2019,10700 S Avenue L Ave,Chicago,Il,3,9,1,41.70077500000,-87.53649000000,1.00000000000,range_interpolation
1/16/2017,10700 S. Troy St.,Chicago,Il,6,2,2,41.69874800000,-87.69990800000,1.00000000000,range_interpolation
2/11/2019,10700 S Albany Ave,Chicago,Il,2,2,1,41.69877600000,-87.69907300000,1.00000000000,rooftop
6/22/2017,10700 S. Champlain Ave.,Chicago,Il,8,10,10,41.69994700000,-87.60736000000,1.00000000000,range_interpolation
9/12/2017,10700 S. Champlain Ave.,Chicago,Il,0,0,0,41.69994700000,-87.60736000000,1.00000000000,range_interpolation
2/5/2019,10700 S Hamlin Ave,Chicago,Il,2,5,9,41.69850400000,-87.71609600000,1.00000000000,rooftop
8/3/2017,10700 S. Homan Ave.,Chicago,Il,5,4,4,41.69864600000,-87.70601200000,1.00000000000,range_interpolation
2/5/2019,10700 S Springfield Ave,Chicago,Il,3,7,1,41.69845800000,-87.71817100000,1.00000000000,range_interpolation
1/28/2019,10700 S Morgan St,Chicago,Il,4,9,2,41.69942200000,-87.64782100000,1.00000000000,rooftop
2/12/2019,10700 S C Ave,Chicago,Il,2,1,1,41.88531000000,-87.62213000000,0.33000000000,place
1/13/2019,10700 S Homan Ave,Chicago,Il,1,11,1,41.69864600000,-87.70601200000,1.00000000000,range_interpolation
11/14/2018,10700 S. Millard Ave.,Chicago,Il,2,3,1,41.69800600000,-87.71203600000,1.00000000000,range_interpolation
6/9/2018,1000 N. Hermitage Ave.,Chicago,Il,1,1,1,41.89980000000,-87.67105900000,1.00000000000,range_interpolation
12/5/2018,10800 S. Campbell Ave.,Chicago,Il,2,1,1,41.69710100000,-87.68417800000,1.00000000000,rooftop
12/23/2018,10800 S Ridgeway Ave,Chicago,Il,5,6,2,41.69669700000,-87.71479500000,1.00000000000,rooftop
6/21/2016,10800 S. Ridgeway Ave.,Chicago,Il,10,10,8,41.69669700000,-87.71479500000,1.00000000000,rooftop
8/17/2016,1000 W. 108th St.,Chicago,Il,3,3,2,41.69760800000,-87.64741600000,1.00000000000,range_interpolation
4/11/2017,10800 S. Troy St.,Chicago,Il,1,2,2,41.69691600000,-87.70018300000,1.00000000000,rooftop
7/31/2016,10800 S. Trumbull Ave.,Chicago,Il,5,6,3,41.69679600000,-87.70742900000,1.00000000000,rooftop
5/15/2018,10800 S. Lowe Ave.,Chicago,Il,3,6,1,41.69759000000,-87.63951900000,1.00000000000,rooftop
6/29/2016,10800 S. Drake Ave.,Chicago,Il,3,11,4,41.69678600000,-87.70993000000,1.00000000000,rooftop
8/13/2016,10800 S. Washtenaw Ave.,Chicago,Il,1,5,2,41.69704500000,-87.68908600000,1.00000000000,rooftop
11/10/2016,10800 S. Artesian Ave.,Chicago,Il,3,3,2,41.69710700000,-87.68296300000,1.00000000000,rooftop
11/5/2018,10800 S. Whipple St.,Chicago,Il,3,7,8,41.69694700000,-87.69782900000,1.00000000000,rooftop
12/3/2018,10800 S Maplewood Ave,Chicago,Il,2,2,1,41.69707300000,-87.68538900000,1.00000000000,rooftop
2/14/2019,10800 S Millard Ave,Chicago,Il,1,3,1,41.69634200000,-87.71189100000,1.00000000000,range_interpolation
